Date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount
2020-01-31,424.5000,653.0000,421.7100,650.5700,43.3713,407621638,0.0000
2019-12-31,329.4000,435.3100,327.2500,418.3300,27.8887,207390450,0.0000
2019-11-29,316.3200,361.2000,309.2600,329.9400,21.9960,157892383,0.0000
2019-10-31,241.5000,340.8400,224.2800,314.9200,20.9947,234866048,0.0000
2019-09-30,224.0800,253.5000,218.3600,240.8700,16.0580,136563111,0.0000
2019-08-30,242.6500,244.5100,211.0000,225.6100,15.0407,134088212,0.0000
2019-07-31,230.2100,266.0700,222.2200,241.6100,16.1073,199371373,0.0000
2019-06-28,185.5100,234.7400,176.9900,223.4600,14.8973,214970558,0.0000
2019-05-31,238.8500,258.3500,184.1000,185.1600,12.3440,282598837,0.0000
2019-04-30,282.6200,296.1700,231.1300,238.6900,15.9127,230757873,0.0000
2019-03-29,306.9400,307.1300,254.4600,279.8600,18.6573,213793753,0.0000
2019-02-28,305.4200,324.2400,288.7700,319.8800,21.3253,128550254,0.0000
2019-01-31,306.1000,352.0000,279.2800,307.0200,20.4680,175660650,0.0000
2018-12-31,360.0000,379.4900,294.0900,332.8000,22.1867,146451183,0.0000
2018-11-30,338.2600,366.7500,325.0000,350.4800,23.3653,133019067,0.0000
2018-10-31,305.7700,347.1600,247.7700,337.3200,22.4880,286360727,0.0000
2018-09-28,296.9400,314.9600,252.2500,264.7700,17.6513,196075479,0.0000
2018-08-31,297.9900,387.4600,288.2000,301.6600,20.1107,277360157,0.0000
2018-07-31,360.0700,364.7800,286.1300,298.1400,19.8760,172357228,0.0000
2018-06-29,285.8600,373.7300,283.8400,342.9500,22.8633,213424960,0.0000
2018-05-31,293.5100,312.9900,273.4200,284.7300,18.9820,155577968,0.0000
2018-04-30,256.2600,309.5000,244.5900,293.9000,19.5933,190345295,0.0000
2018-03-29,345.0100,348.6700,248.2100,266.1300,17.7420,156356878,0.0000
2018-02-28,351.0000,359.9900,294.7600,343.0600,22.8707,106577192,0.0000
2018-01-31,312.0000,360.5000,305.6800,354.3100,23.6207,122930471,0.0000
2017-12-29,305.4400,347.4400,300.0000,311.3500,20.7567,109078772,0.0000
2017-11-30,332.2500,332.6089,292.6300,308.8500,20.5900,146728325,0.0000
2017-10-31,342.5200,363.0000,316.6600,331.5300,22.1020,121524280,0.0000
2017-09-29,356.1200,389.6100,335.4000,341.1000,22.7400,110620352,0.0000
2017-08-31,323.0000,370.0000,311.2200,355.9000,23.7267,132609393,0.0000
2017-07-31,370.2400,371.3500,303.1300,323.4700,21.5647,180152458,0.0000
2017-06-30,344.0000,386.9900,334.2100,361.6100,24.1073,183792656,0.0000
2017-05-31,314.8800,342.8900,290.7601,341.0100,22.7340,145440756,0.0000
2017-04-28,286.9000,314.8000,284.5800,314.0700,20.9380,116249563,0.0000
2017-03-31,254.1800,282.0000,242.7810,278.3000,18.5533,107048530,0.0000
2017-02-28,253.0500,287.3900,242.0100,249.9900,16.6660,119540302,0.0000
2017-01-31,214.8600,258.4600,210.9600,251.9300,16.7953,100683220,0.0000
2016-12-30,188.2500,223.8000,180.0000,213.6900,14.2460,87993345,0.0000
2016-11-30,198.0400,199.3500,178.1900,189.4000,12.6267,98886097,0.0000
2016-10-31,212.3000,215.6688,192.0000,197.7300,13.1820,92133590,0.0000
2016-09-30,209.0100,211.0999,193.4500,204.0300,13.6020,70644512,0.0000
2016-08-31,235.5000,236.6300,208.6500,212.0100,14.1340,62291339,0.0000
2016-07-29,206.1400,235.2800,206.0000,234.7900,15.6527,74068654,0.0000
2016-06-30,221.4800,240.8450,187.8700,212.2800,14.1520,121687759,0.0000
2016-05-31,241.5000,243.1900,203.6572,223.2300,14.8820,103313344,0.0000
2016-04-29,244.8250,269.3400,233.2500,240.7600,16.0507,135507264,0.0000
2016-03-31,194.2500,239.8800,181.5000,229.7700,15.3180,102729544,0.0000
2016-02-29,188.7600,199.5200,141.0500,191.9300,12.7953,133705697,0.0000
2016-01-29,230.7200,231.3800,182.4100,191.2000,12.7467,79247152,0.0000
2015-12-31,231.0600,243.6340,214.8700,240.0100,16.0007,59852189,0.0000
2015-11-30,208.9200,234.5843,205.8000,230.2600,15.3507,78487987,0.0000
2015-10-30,247.5100,249.8400,202.0000,206.9300,13.7953,100854710,0.0000
2015-09-30,240.3400,271.5700,236.9700,248.4000,16.5600,80218666,0.0000
2015-08-31,266.2900,271.0000,195.0000,249.0600,16.6040,113858937,0.0000
2015-07-31,271.1100,286.6500,250.7900,266.1500,17.7433,80060910,0.0000
2015-06-30,251.4100,271.4100,245.6800,268.2600,17.8840,65473162,0.0000
2015-05-29,229.9400,252.8677,220.2500,250.8000,16.7200,89127783,0.0000
2015-04-30,188.7000,238.7500,186.0500,226.0500,15.0700,98945034,0.0000
2015-03-31,202.7000,206.1900,181.4000,188.7700,12.5847,122990032,0.0000
2015-02-27,203.9700,225.4800,193.2800,203.3400,13.5560,106717638,0.0000
2015-01-30,222.8700,223.2500,185.0000,203.6000,13.5733,90121332,0.0000
2014-12-31,241.1600,242.4700,192.6500,222.4100,14.8273,127100337,0.0000
2014-11-28,243.0000,259.9900,228.5000,244.5200,16.3013,107731050,0.0000
2014-10-31,242.2000,265.5400,217.3200,241.7000,16.1133,152148180,0.0000
2014-09-30,275.5000,291.4200,240.1249,242.6800,16.1787,132773043,0.0000
2014-08-29,226.0900,272.0000,226.0000,269.7000,17.9800,114710400,0.0000
2014-07-31,242.4600,243.4400,213.6000,223.3000,14.8867,107871700,0.0000
2014-06-30,207.3300,244.4900,199.2510,240.0600,16.0040,123238200,0.0000
2014-05-30,207.0800,218.6596,177.2200,207.7700,13.8513,134810100,0.0000
2014-04-30,209.0200,235.7300,184.3200,207.8900,13.8593,165207800,0.0000
2014-03-31,237.2600,260.0000,203.0000,208.4500,13.8967,166685600,0.0000
2014-02-28,182.8900,265.0000,169.3600,244.8100,16.3207,225954100,0.0000
2014-01-31,149.8000,186.0000,136.6710,181.4100,12.0940,183932300,0.0000
2013-12-31,126.3500,158.0000,123.9310,150.4290,10.0286,197637900,0.0000
2013-11-29,163.0000,181.4300,116.1000,127.2800,8.4853,308388500,0.0000
2013-10-31,193.9600,194.2300,153.0000,159.9400,10.6627,258454800,0.0000
2013-09-30,173.4000,194.5000,158.5100,193.3700,12.8913,171210600,0.0000
2013-08-30,135.0000,173.0000,132.3600,169.0000,11.2667,259266600,0.0000
2013-07-31,109.3600,137.4900,104.5000,134.2800,8.9520,229528200,0.0000
2013-06-28,97.6200,110.2500,88.2500,107.3600,7.1573,179114700,0.0000
2013-05-31,55.9900,114.9000,53.0000,97.7600,6.5173,331220900,0.0000
2013-04-30,42.3600,58.1800,40.2105,53.9900,3.5993,81548100,0.0000
2013-03-28,35.0000,39.4900,34.2500,37.8900,2.5260,29655000,0.0000
2013-02-28,38.1700,40.0000,33.8000,34.8300,2.3220,44256000,0.0000
2013-01-31,35.0000,38.7100,32.1100,37.5100,2.5007,28464600,0.0000
2012-12-31,33.8900,35.8000,32.7500,33.8700,2.2580,21714300,0.0000
2012-11-30,28.2500,34.2900,28.2000,33.8200,2.2547,23760900,0.0000
2012-10-31,29.5000,30.1000,26.8600,28.1314,1.8754,17620900,0.0000
2012-09-28,28.5200,32.7800,27.2950,29.2800,1.9520,33295100,0.0000
2012-08-31,27.9900,31.3000,25.5200,28.5200,1.9013,24482100,0.0000
2012-07-31,31.3500,36.0000,27.2100,27.4200,1.8280,32543400,0.0000
2012-06-29,28.5300,34.5000,27.1100,31.2900,2.0860,26127100,0.0000
2012-05-31,33.1300,34.6800,26.8300,29.5000,1.9667,34185300,0.0000
2012-04-30,37.3300,38.4696,31.0000,33.1300,2.2087,22752900,0.0000
2012-03-30,33.5100,39.9500,32.6200,37.2400,2.4827,22163500,0.0000
2012-02-29,29.0700,34.9700,29.0000,33.4100,2.2273,23193600,0.0000
2012-01-31,28.9400,30.0000,22.6400,29.0700,1.9380,25609900,0.0000
2011-12-30,32.5700,35.0000,26.0300,28.5600,1.9040,21128500,0.0000
2011-11-30,28.3900,35.0000,28.0000,32.7400,2.1827,25846800,0.0000
2011-10-31,24.9500,30.0000,22.9300,29.3700,1.9580,21662600,0.0000
2011-09-30,24.6600,26.9900,22.2900,24.3900,1.6260,18021500,0.0000
